YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,4,43,878,180,536,0,182,0,40,0,38,0,-1638,0,0,2198,0,178,0,0,2592,0
2024,4,4,44,878,204,556,0,180,0,38,0,34,0,-1618,0,0,2118,0,142,0,0,2532,0
2024,4,4,45,878,206,524,0,180,0,42,0,32,0,-1282,0,0,1760,0,90,0,0,2430,0
2024,4,4,46,878,197,554,0,178,0,48,0,32,0,-1482,0,0,1875,0,94,0,0,2374,0
2024,4,4,47,878,188,488,0,176,0,50,0,26,0,-1268,0,0,1734,0,90,0,0,2362,0
2024,4,4,48,878,188,514,0,178,0,44,0,30,0,-1214,0,0,1622,0,98,0,0,2338,0
2024,4,5,1,878,186,442,0,176,0,46,0,4,0,-1172,0,0,1586,0,98,0,0,2244,0
2024,4,5,2,878,190,488,0,178,0,56,0,0,0,-1266,0,0,1604,0,104,0,0,2232,0
2024,4,5,3,878,188,472,0,176,0,60,0,0,0,-1296,0,0,1638,0,102,0,0,2218,0
2024,4,5,4,878,190,484,0,178,0,62,0,0,0,-1302,0,0,1692,0,90,0,0,2272,0
2024,4,5,5,878,188,472,0,176,0,56,0,12,0,-1354,0,0,1820,0,94,0,0,2342,0
2024,4,5,6,878,180,484,0,180,0,58,0,30,0,-1300,0,0,1870,0,92,0,0,2472,0
2024,4,5,7,878,190,492,0,176,0,58,0,30,0,-1314,0,0,1968,0,90,0,0,2568,0
2024,4,5,8,878,180,534,0,180,0,60,0,28,0,-1254,0,0,1980,0,92,0,0,2678,0
2024,4,5,9,878,180,524,0,182,0,72,0,30,0,-1216,0,0,1970,0,92,0,0,2712,0
2024,4,5,10,878,184,536,0,184,0,64,0,30,0,-1208,0,0,2004,0,90,0,0,2762,0
2024,4,5,11,878,216,516,0,182,0,78,0,40,0,-1358,0,0,2038,0,138,0,0,2728,0
2024,4,5,12,878,242,534,0,180,2,62,0,40,0,-1446,0,0,2038,0,154,0,0,2684,0
2024,4,5,13,878,237,526,0,182,46,60,0,30,0,-1608,0,0,2059,0,190,0,0,2600,0
2024,4,5,14,878,219,542,0,182,160,62,0,28,0,-1740,0,0,2053,0,192,0,0,2576,0
2024,4,5,15,878,198,488,0,182,322,56,0,20,0,-1794,0,0,2006,0,190,0,0,2546,0
2024,4,5,16,880,190,524,0,180,558,54,0,20,0,-1794,0,0,1856,0,188,0,0,2656,0
2024,4,5,17,878,190,490,0,182,870,44,0,20,0,-1640,0,0,1632,0,214,0,0,2880,0
2024,4,5,18,878,190,520,0,180,1190,48,0,26,0,-1662,0,0,1438,0,212,0,0,3020,0
2024,4,5,19,878,188,470,0,182,1388,46,0,30,0,-1788,0,0,1422,0,234,0,0,3050,0
2024,4,5,20,878,180,466,0,178,1486,42,0,30,0,-1846,0,0,1400,0,254,0,0,3068,0
2024,4,5,21,878,178,480,0,182,1548,36,0,26,0,-1864,0,0,1318,0,262,0,0,3044,0
2024,4,5,22,878,184,498,0,176,1498,42,0,2,0,-1730,0,0,1302,0,258,0,0,3108,0
2024,4,5,23,878,259,480,0,182,1316,30,-258,0,0,-1532,0,0,1404,0,259,0,0,3018,0
2024,4,5,24,878,211,500,0,174,1362,26,-322,0,0,-1512,0,0,1428,0,245,0,0,2990,0
2024,4,5,25,878,177,486,0,182,1418,22,-320,0,0,-1532,0,0,1262,0,241,0,0,2814,0
2024,4,5,26,878,179,528,0,178,1436,30,-322,0,0,-1458,0,0,1172,0,235,0,0,2856,0
2024,4,5,27,878,207,518,0,182,1382,16,-318,0,0,-1510,0,0,1354,0,209,0,0,2918,0
2024,4,5,28,878,182,542,0,176,1282,10,-306,0,0,-1520,0,0,1496,0,202,0,0,2942,0
2024,4,5,29,878,193,518,0,182,1144,8,-288,0,0,-1424,0,0,1468,0,193,0,0,2872,0
2024,4,5,30,878,196,546,0,182,1064,6,0,20,0,-1582,0,0,1372,0,186,0,0,2868,0
2024,4,5,31,878,196,514,0,182,948,2,0,20,0,-1488,0,0,1324,0,202,0,0,2778,0
2024,4,5,32,880,198,538,0,182,856,2,0,20,0,-1542,0,0,1538,0,190,0,0,2862,0
2024,4,5,33,878,198,514,0,180,682,0,0,30,0,-1598,0,0,1686,0,220,0,0,2790,0
2024,4,5,34,878,321,520,0,182,524,0,0,28,0,-1732,0,0,1787,0,268,0,0,2776,0
2024,4,5,35,878,328,502,0,180,354,0,0,36,0,-1506,0,0,1694,0,260,0,0,2726,0
2024,4,5,36,878,399,530,0,184,180,0,0,334,0,-1494,0,0,1500,0,305,0,0,2816,0
2024,4,5,37,878,491,526,0,182,24,2,0,544,0,-1420,0,0,1348,0,285,0,0,2860,0
2024,4,5,38,878,458,540,0,182,0,2,0,280,0,-1050,0,0,1342,0,280,0,0,2912,0
2024,4,5,39,878,390,516,0,182,0,2,0,266,0,-970,0,0,1310,0,282,0,0,2856,0
2024,4,5,40,878,248,492,0,182,0,4,0,280,0,-746,0,0,1206,0,282,0,0,2826,0
2024,4,5,41,878,214,502,0,182,0,2,0,256,0,-642,0,0,1148,0,244,0,0,2784,0
2024,4,5,42,878,208,510,0,182,0,2,0,280,0,-574,0,0,1048,0,212,0,0,2746,0
2024,4,5,43,878,222,508,0,180,0,2,0,314,0,-614,0,0,956,0,216,0,0,2662,0
2024,4,5,44,878,208,504,0,186,0,0,0,288,0,-634,0,0,958,0,212,0,0,2600,0
2024,4,5,45,878,222,488,0,182,0,0,0,62,0,-618,0,0,1072,0,200,0,0,2486,0
2024,4,5,46,878,210,492,0,184,0,0,0,18,0,-726,0,0,1238,0,156,0,0,2450,0
2024,4,5,47,878,194,464,0,182,0,0,0,20,0,-648,0,0,1250,0,106,0,0,2446,0
2024,4,5,48,878,180,468,0,182,0,2,0,18,0,-548,0,0,1192,0,22,0,0,2394,0
2024,4,6,1,878,172,464,0,174,0,0,0,20,0,-550,0,0,1194,0,8,0,0,2360,0
