YYYY,MM,DD,h,1_Nuclear,2_Thermal(LNG),3_Hydro,4_Geothermal,5_Biomass,6_PV,7_Wind,8_Pumped_Hydro_Charge,9_Pumped_Hydro_Generate,10_Import,11_Export,12_Curtailment_PV,13_Curtailment_Wind,14_Thermal(Coal),15_Thermal(Oil),16_Thermal(Others),17_Battery_Charge,18_Battery_Generate,19_Demand,20_Ohters
2024,4,4,47,0,15085,1727,0,398,0,97,0,0,2222,0,0,0,5560,54,935,0,0,26336,258
2024,4,4,48,0,14704,1680,0,397,0,112,0,17,1771,0,0,0,5553,53,925,0,0,25448,235
2024,4,5,1,0,13957,1731,0,396,0,130,0,127,1495,0,0,0,5459,53,920,0,0,24551,281
2024,4,5,2,0,13224,1735,0,396,0,120,-226,0,1597,0,0,0,5459,54,932,0,0,23646,356
2024,4,5,3,0,13290,1717,0,397,0,126,-463,0,1433,0,0,0,5459,54,929,0,0,23332,391
2024,4,5,4,0,13507,1718,0,398,0,136,-667,0,1174,0,0,0,5462,54,933,0,0,23118,402
2024,4,5,5,0,13824,1784,0,397,0,149,-494,0,695,0,0,0,5459,55,935,0,0,23206,402
2024,4,5,6,0,13728,1787,0,396,0,146,-468,0,986,0,0,0,5460,54,927,0,0,23417,401
2024,4,5,7,0,13965,1787,0,397,0,152,-400,0,756,0,0,0,5458,54,939,0,0,23510,402
2024,4,5,8,0,14028,1820,0,397,0,148,-21,0,494,0,0,0,5457,54,926,0,0,23695,392
2024,4,5,9,0,13938,1731,0,397,0,145,0,137,659,0,0,0,5459,54,930,0,0,23836,386
2024,4,5,10,0,14177,1720,0,396,0,147,0,132,648,0,0,0,5459,54,940,0,0,24032,359
2024,4,5,11,0,14265,1714,0,397,0,140,0,131,997,0,0,0,5461,54,956,0,0,24473,359
2024,4,5,12,0,14530,1721,0,396,71,136,0,141,1117,0,0,0,5461,54,971,0,0,24922,324
2024,4,5,13,0,14851,1758,0,398,119,134,0,171,1720,0,0,0,5459,55,927,0,0,25895,303
2024,4,5,14,0,15254,1757,0,398,312,132,0,131,2292,0,0,0,5500,55,937,0,0,27034,267
2024,4,5,15,0,15950,1746,0,397,539,122,0,20,3032,0,0,0,5434,55,914,0,0,28494,285
2024,4,5,16,0,16626,1747,0,397,748,119,0,168,3543,0,0,0,5407,55,964,0,0,30043,269
2024,4,5,17,0,17478,1836,0,393,902,111,0,909,3562,0,0,0,5410,55,947,0,0,31879,276
2024,4,5,18,0,18657,1860,0,392,1159,107,0,1235,3584,0,0,0,5408,54,952,0,0,33693,284
2024,4,5,19,0,19341,1890,0,390,1266,102,0,1424,3894,0,0,0,5410,55,992,0,0,35025,261
2024,4,5,20,0,19584,1901,0,391,1363,96,0,1278,4066,0,0,0,5412,53,981,0,0,35410,284
